InstructionDecimal,CyclesTaken,ClockStop,NextBlipCycles
60897,939,0,0
60898,941,0,0
60900,941,0,0
60901,27,0,10
60902,943,0,0
60904,938,0,0
60905,43,0,10
60906,941,0,0
60908,942,0,0
60909,27,0,10
60910,944,0,0
60912,941,0,0
60913,945,0,0
60914,942,0,0
60916,939,0,0
60917,25,0,10
60918,939,0,0
60920,944,0,0
60921,41,0,10
60922,939,0,0
60924,941,0,0
60925,25,0,10
60926,942,0,0
60928,940,0,0
60929,23,0,0
60930,945,0,0
60932,943,0,0
60933,7,0,0
60934,941,0,0
60936,942,0,0
60937,23,0,0
60938,941,0,0
60940,938,0,0
60941,6,0,0
60942,939,0,0
60944,945,0,0
60945,21,0,0
60946,944,0,0
60948,945,0,0
60949,941,0,0
60950,945,0,0
60952,944,0,0
60953,21,0,0
60954,946,0,0
60956,941,0,0
60957,95.04,95,0
60958,939,0,0
60960,945,0,0
60961,6.479997,6,0
60962,940,0,0
60964,939,0,0
60965,946,0,0
60966,943,0,0
60968,940,0,0
60969,9.36,9,0
60970,940,0,0
60972,942,0,0
60973,946,0,0
60974,944,0,0
60976,943,0,0
60977,941,0,0
60978,943,0,0
60980,942,0,0
60981,946,0,0
60982,945,0,0
60984,944,0,0
60985,943,0,0
60986,944,0,0
60988,939,0,0
60989,944,0,0
60990,938,0,0
60992,945,0,0
60993,945,0,0
60994,946,0,0
60996,946,0,0
60997,942,0,0
60998,940,0,0
61000,938,0,0
61001,943,0,0
61002,939,0,0
61004,938,0,0
61005,946,0,0
61006,945,0,0
61008,941,0,0
61009,945,0,0
61010,942,0,0
61012,944,0,0
61013,941,0,0
61014,942,0,0
61016,944,0,0
61017,941,0,0
61018,943,0,0
61020,943,0,0
61021,942,0,0
61022,946,0,0
61024,939,0,0
61025,943,0,0
61026,939,0,0
61028,941,0,0
61029,27,0,10
61030,943,0,0
61032,939,0,0
61033,43,0,10
61034,945,0,0
61036,942,0,0
61037,27,0,10
61038,943,0,0
61040,941,0,0
61041,940,0,0
61042,942,0,0
61044,942,0,0
61045,25,0,10
61046,944,0,0
61048,940,0,0
61049,41,0,10
61050,945,0,0
61052,946,0,0
61053,25,0,10
61054,939,0,0
61056,942,0,0
61057,23,0,0
61058,939,0,0
61060,945,0,0
61061,7,0,0
61062,942,0,0
61064,940,0,0
61065,23,0,0
61066,942,0,0
61068,940,0,0
61069,6,0,0
61070,941,0,0
61072,939,0,0
61073,21,0,0
61074,945,0,0
61076,942,0,0
61077,944,0,0
61078,941,0,0
61080,941,0,0
61081,21,0,0
61082,942,0,0
61084,939,0,0
61085,95.04,95,0
61086,945,0,0
61088,943,0,0
61089,6.480008,6,0
61090,941,0,0
61092,941,0,0
61093,939,0,0
61094,940,0,0
61096,941,0,0
61097,9.36,9,0
61098,945,0,0
61100,942,0,0
61101,941,0,0
61102,940,0,0
61104,940,0,0
61105,938,0,0
61106,943,0,0
61108,943,0,0
61109,945,0,0
61110,938,0,0
61112,941,0,0
61113,938,0,0
61114,940,0,0
61116,940,0,0
61117,940,0,0
61118,945,0,0
61120,941,0,0
61121,939,0,0
61122,940,0,0
61124,940,0,0
61125,942,0,0
61126,941,0,0
61128,939,0,0
61129,942,0,0
61130,943,0,0
61132,945,0,0
61133,942,0,0
61134,943,0,0
61136,946,0,0
61137,939,0,0
61138,941,0,0
61140,945,0,0
61141,944,0,0
61142,941,0,0
61144,939,0,0
61145,942,0,0
61146,941,0,0
61148,944,0,0
61149,942,0,0
61150,945,0,0
61152,945,0,0
61153,942,0,0
61154,942,0,0
61156,938,0,0
61157,27,0,10
61158,946,0,0
61160,942,0,0
61161,43,0,10
61162,944,0,0
61164,940,0,0
61165,27,0,10
61166,943,0,0
61168,941,0,0
61169,939,0,0
61170,944,0,0
61172,943,0,0
61173,25,0,10
61174,945,0,0
61176,940,0,0
61177,41,0,10
61178,940,0,0
61180,942,0,0
61181,25,0,10
61182,938,0,0
61184,941,0,0
61185,23,0,0
61186,940,0,0
61188,944,0,0
61189,7,0,0
61190,942,0,0
61192,944,0,0
61193,23,0,0
61194,944,0,0
61196,940,0,0
61197,6,0,0
61198,943,0,0
61200,939,0,0
61201,21,0,0
61202,938,0,0
61204,941,0,0
61205,944,0,0
61206,940,0,0
61208,940,0,0
61209,21,0,0
61210,942,0,0
61212,939,0,0
61213,95.04,95,0
61214,944,0,0
61216,945,0,0
61217,6.360009,6,0
61218,942,0,0
61220,946,0,0
61221,940,0,0
61222,946,0,0
61224,943,0,0
61225,9.36,9,0
61226,941,0,0
61228,942,0,0
61229,943,0,0
61230,940,0,0
61232,942,0,0
61233,946,0,0
61234,940,0,0
61236,944,0,0
61237,943,0,0
61238,939,0,0
61240,946,0,0
61241,940,0,0
61242,942,0,0
61244,942,0,0
61245,945,0,0
61246,941,0,0
61248,943,0,0
61249,941,0,0
61250,941,0,0
61252,946,0,0
61253,941,0,0
61254,940,0,0
61256,939,0,0
61257,940,0,0
61258,942,0,0
61260,939,0,0
61261,940,0,0
61262,940,0,0
61264,945,0,0
61265,945,0,0
61266,945,0,0
61268,944,0,0
61269,939,0,0
61270,944,0,0
61272,942,0,0
61273,938,0,0
61274,939,0,0
61276,945,0,0
61277,940,0,0
61278,938,0,0
61280,940,0,0
61281,944,0,0
61282,945,0,0
61284,946,0,0
61285,27,0,10
61286,942,0,0
61288,944,0,0
61289,43,0,10
61290,940,0,0
61292,941,0,0
61293,27,0,10
61294,945,0,0
61296,943,0,0
61297,941,0,0
61298,940,0,0
61300,941,0,0
61301,25,0,10
61302,940,0,0
61304,940,0,0
61305,41,0,10
61306,944,0,0
61308,940,0,0
61309,25,0,10
61310,941,0,0
61312,939,0,0
61313,23,0,0
61314,942,0,0
61316,941,0,0
61317,7,0,0
61318,943,0,0
61320,938,0,0
61321,23,0,0
61322,942,0,0
61324,944,0,0
61325,6,0,0
61326,939,0,0
61328,944,0,0
61329,21,0,0
61330,944,0,0
61332,945,0,0
61333,941,0,0
61334,941,0,0
61336,946,0,0
61337,21,0,0
61338,943,0,0
61340,941,0,0
61341,94.92,95,0
61342,946,0,0
61344,944,0,0
61345,6.360009,6,0
61346,942,0,0
61348,943,0,0
61349,943,0,0
61350,942,0,0
61352,941,0,0
61353,9.36,9,0
61354,940,0,0
61356,940,0,0
61357,944,0,0
61358,941,0,0
61360,945,0,0
61361,943,0,0
61362,939,0,0
61364,945,0,0
61365,940,0,0
61366,940,0,0
61368,944,0,0
61369,940,0,0
61370,941,0,0
61372,939,0,0
61373,941,0,0
61374,945,0,0
61376,941,0,0
61377,941,0,0
61378,940,0,0
61380,943,0,0
61381,946,0,0
61382,943,0,0
61384,940,0,0
61385,945,0,0
61386,944,0,0
61388,940,0,0
61389,940,0,0
61390,946,0,0
61392,944,0,0
61393,938,0,0
61394,939,0,0
61396,940,0,0
61397,940,0,0
61398,943,0,0
61400,945,0,0
61401,941,0,0
61402,943,0,0
61404,939,0,0
61405,943,0,0
61406,939,0,0
61408,945,0,0
61409,938,0,0
61410,940,0,0
61412,945,0,0
61413,27,0,10
61414,938,0,0
61416,939,0,0
61417,43,0,10
61418,939,0,0
61420,941,0,0
61421,27,0,10
61422,945,0,0
61424,942,0,0
61425,943,0,0
61426,944,0,0
61428,938,0,0
61429,25,0,10
61430,943,0,0
61432,944,0,0
61433,41,0,10
61434,940,0,0
61436,944,0,0
61437,25,0,10
61438,941,0,0
61440,941,0,0
61441,946,0,0
61442,941,0,0
61444,944,0,0
61445,941,0,0
61446,943,0,0
61448,943,0,0
61449,943,0,0
61450,944,0,0
61452,944,0,0
61453,943,0,0
61454,942,0,0
61456,938,0,0
61457,942,0,0
61458,941,0,0
61460,943,0,0
61461,943,0,0
61462,942,0,0
61464,941,0,0
61465,941,0,0
61466,945,0,0
61468,941,0,0
61469,945,0,0
61470,946,0,0
61472,941,0,0
61473,938,0,0
61474,942,0,0
61476,940,0,0
61477,943,0,0
61478,943,0,0
61480,939,0,0
61481,942,0,0
61482,939,0,0
61484,945,0,0
61485,944,0,0
61486,940,0,0
61488,941,0,0
61489,942,0,0
61490,939,0,0
61492,945,0,0
61493,942,0,0
61494,946,0,0
61496,943,0,0
61497,945,0,0
61498,941,0,0
61500,939,0,0
61501,941,0,0
61502,944,0,0
61504,945,0,0
61505,940,0,0
61506,945,0,0
61508,943,0,0
61509,942,0,0
61510,941,0,0
61512,945,0,0
61513,941,0,0
61514,944,0,0
61516,939,0,0
61517,945,0,0
61518,943,0,0
61520,943,0,0
61521,945,0,0
61522,940,0,0
61524,941,0,0
61525,944,0,0
61526,943,0,0
61528,939,0,0
61529,942,0,0
61530,945,0,0
61532,940,0,0
61533,941,0,0
61534,944,0,0
61536,943,0,0
61537,16,0,4
61538,941,0,0
61540,941,0,0
61541,6,0,2
61542,939,0,0
61544,945,0,0
61545,15,0,4
61546,945,0,0
61548,939,0,0
61549,8,0,10
61550,939,0,0
61552,939,0,0
61553,13,0,4
61554,938,0,0
61556,944,0,0
61557,6,0,10
61558,942,0,0
61560,942,0,0
61561,13,0,4
61562,938,0,0
61564,940,0,0
61565,16,0,16
61566,944,0,0
61568,939,0,0
61569,938,0,0
61570,943,0,0
61572,939,0,0
61573,944,0,0
61574,940,0,0
61576,939,0,0
61577,938,0,0
61578,939,0,0
61580,942,0,0
61581,941,0,0
61582,940,0,0
61584,945,0,0
61585,945,0,0
61586,940,0,0
61588,944,0,0
61589,940,0,0
61590,944,0,0
61592,944,0,0
61593,939,0,0
61594,943,0,0
61596,944,0,0
61597,942,0,0
61598,942,0,0
61600,941,0,0
61601,942,0,0
61602,945,0,0
61604,940,0,0
61605,941,0,0
61606,945,0,0
61608,940,0,0
61609,942,0,0
61610,945,0,0
61612,943,0,0
61613,939,0,0
61614,944,0,0
61616,941,0,0
61617,944,0,0
61618,942,0,0
61620,940,0,0
61621,942,0,0
61622,939,0,0
61624,938,0,0
61625,944,0,0
61626,940,0,0
61628,939,0,0
61629,943,0,0
61630,939,0,0
61632,939,0,0
61633,945,0,0
61634,945,0,0
61636,938,0,0
61637,940,0,0
61638,943,0,0
61640,946,0,0
61641,944,0,0
61642,945,0,0
61644,943,0,0
61645,946,0,0
61646,944,0,0
61648,939,0,0
61649,942,0,0
61650,941,0,0
61652,946,0,0
61653,945,0,0
61654,941,0,0
61656,940,0,0
61657,938,0,0
61658,945,0,0
61660,939,0,0
61661,939,0,0
61662,945,0,0
61664,939,0,0
61665,16,0,4
61666,944,0,0
61668,940,0,0
61669,6,0,2
61670,942,0,0
61672,938,0,0
61673,15,0,4
61674,943,0,0
61676,939,0,0
61677,8,0,10
61678,943,0,0
61680,944,0,0
61681,13,0,4
61682,941,0,0
61684,940,0,0
61685,6,0,10
61686,943,0,0
61688,941,0,0
61689,13,0,4
61690,944,0,0
61692,943,0,0
61693,16,0,16
61694,943,0,0
61696,944,0,0
61697,942,0,0
61698,941,0,0
61700,941,0,0
61701,942,0,0
61702,945,0,0
61704,941,0,0
61705,938,0,0
61706,942,0,0
61708,941,0,0
61709,940,0,0
61710,942,0,0
61712,942,0,0
61713,942,0,0
61714,945,0,0
61716,942,0,0
61717,943,0,0
61718,939,0,0
61720,946,0,0
61721,943,0,0
61722,939,0,0
61724,944,0,0
61725,944,0,0
61726,944,0,0
61728,944,0,0
61729,942,0,0
61730,942,0,0
61732,944,0,0
61733,939,0,0
61734,938,0,0
61736,944,0,0
61737,941,0,0
61738,943,0,0
61740,938,0,0
61741,945,0,0
61742,941,0,0
61744,942,0,0
61745,938,0,0
61746,941,0,0
61748,944,0,0
61749,941,0,0
61750,945,0,0
61752,942,0,0
61753,942,0,0
61754,942,0,0
61756,943,0,0
61757,944,0,0
61758,942,0,0
61760,938,0,0
61761,939,0,0
61762,945,0,0
61764,945,0,0
61765,944,0,0
61766,945,0,0
61768,941,0,0
61769,943,0,0
61770,940,0,0
61772,942,0,0
61773,946,0,0
61774,944,0,0
61776,939,0,0
61777,941,0,0
61778,938,0,0
61780,944,0,0
61781,943,0,0
61782,939,0,0
61784,938,0,0
61785,941,0,0
61786,945,0,0
61788,944,0,0
61789,941,0,0
61790,938,0,0
61792,939,0,0
61793,16,0,4
61794,942,0,0
61796,942,0,0
61797,6,0,2
61798,944,0,0
61800,945,0,0
61801,15,0,4
61802,943,0,0
61804,941,0,0
61805,8,0,10
61806,943,0,0
61808,939,0,0
61809,13,0,4
61810,940,0,0
61812,938,0,0
61813,6,0,10
61814,941,0,0
61816,940,0,0
61817,13,0,4
61818,942,0,0
61820,946,0,0
61821,16,0,16
61822,943,0,0
61824,944,0,0
61825,942,0,0
61826,940,0,0
61828,942,0,0
61829,940,0,0
61830,944,0,0
61832,942,0,0
61833,941,0,0
61834,941,0,0
61836,944,0,0
61837,943,0,0
61838,941,0,0
61840,946,0,0
61841,941,0,0
61842,941,0,0
61844,941,0,0
61845,946,0,0
61846,941,0,0
61848,944,0,0
61849,939,0,0
61850,940,0,0
61852,941,0,0
61853,944,0,0
61854,940,0,0
61856,941,0,0
61857,943,0,0
61858,944,0,0
61860,942,0,0
61861,942,0,0
61862,940,0,0
61864,941,0,0
61865,944,0,0
61866,939,0,0
61868,945,0,0
61869,945,0,0
61870,940,0,0
61872,941,0,0
61873,944,0,0
61874,939,0,0
61876,944,0,0
61877,945,0,0
61878,940,0,0
61880,939,0,0
61881,939,0,0
61882,941,0,0
61884,944,0,0
61885,940,0,0
61886,940,0,0
61888,943,0,0
61889,939,0,0
61890,942,0,0
61892,943,0,0
61893,943,0,0
61894,942,0,0
61896,939,0,0
61897,940,0,0
61898,943,0,0
61900,944,0,0
61901,941,0,0
61902,944,0,0
61904,946,0,0
61905,943,0,0
61906,943,0,0
61908,945,0,0
61909,938,0,0
61910,940,0,0
61912,941,0,0
61913,943,0,0
61914,943,0,0
61916,944,0,0
61917,945,0,0
61918,942,0,0
61920,939,0,0
61921,16,0,4
61922,940,0,0
61924,939,0,0
61925,6,0,2
61926,945,0,0
61928,944,0,0
61929,15,0,4
61930,939,0,0
61932,938,0,0
61933,8,0,10
61934,943,0,0
61936,942,0,0
61937,13,0,4
61938,941,0,0
61940,941,0,0
61941,6,0,10
61942,938,0,0
61944,940,0,0
61945,13,0,4
61946,943,0,0
61948,943,0,0
61949,16,0,16
61950,945,0,0
61952,946,0,0
61953,939,0,0
61954,939,0,0
61956,944,0,0
61957,943,0,0
61958,943,0,0
61960,943,0,0
61961,944,0,0
61962,941,0,0
61964,938,0,0
61965,940,0,0
61966,946,0,0
61968,941,0,0
61969,940,0,0
61970,941,0,0
61972,944,0,0
61973,942,0,0
61974,943,0,0
61976,944,0,0
61977,939,0,0
61978,938,0,0
61980,941,0,0
61981,945,0,0
61982,943,0,0
61984,944,0,0
61985,940,0,0
61986,944,0,0
61988,943,0,0
61989,944,0,0
61990,939,0,0
61992,938,0,0
61993,943,0,0
61994,945,0,0
61996,940,0,0
61997,944,0,0
61998,945,0,0
62000,945,0,0
62001,939,0,0
62002,942,0,0
62004,944,0,0
62005,939,0,0
62006,942,0,0
62008,944,0,0
62009,942,0,0
62010,940,0,0
62012,945,0,0
62013,943,0,0
62014,943,0,0
62016,939,0,0
62017,941,0,0
62018,944,0,0
62020,938,0,0
62021,941,0,0
62022,938,0,0
62024,943,0,0
62025,938,0,0
62026,943,0,0
62028,946,0,0
62029,939,0,0
62030,941,0,0
62032,938,0,0
62033,938,0,0
62034,943,0,0
62036,939,0,0
62037,945,0,0
62038,944,0,0
62040,939,0,0
62041,943,0,0
62042,943,0,0
62044,939,0,0
62045,945,0,0
62046,946,0,0
62048,943,0,0
62049,16,0,4
62050,943,0,0
62052,941,0,0
62053,6,0,2
62054,939,0,0
62056,946,0,0
62057,15,0,4
62058,942,0,0
62060,938,0,0
62061,8,0,10
62062,941,0,0
62064,941,0,0
62065,13,0,4
62066,939,0,0
62068,940,0,0
62069,6,0,10
62070,944,0,0
62072,940,0,0
62073,13,0,4
62074,945,0,0
62076,939,0,0
62077,16,0,16
62078,942,0,0
62080,941,0,0
62081,942,0,0
62082,938,0,0
62084,944,0,0
62085,943,0,0
62086,940,0,0
62088,944,0,0
62089,942,0,0
62090,942,0,0
62092,944,0,0
62093,938,0,0
62094,940,0,0
62096,943,0,0
62097,945,0,0
62098,942,0,0
62100,938,0,0
62101,942,0,0
62102,938,0,0
62104,938,0,0
62105,942,0,0
62106,943,0,0
62108,944,0,0
62109,941,0,0
62110,944,0,0
62112,942,0,0
62113,943,0,0
62114,941,0,0
62116,940,0,0
62117,939,0,0
62118,944,0,0
62120,945,0,0
62121,939,0,0
62122,944,0,0
62124,946,0,0
62125,940,0,0
62126,942,0,0
62128,942,0,0
62129,944,0,0
62130,946,0,0
62132,945,0,0
62133,944,0,0
62134,941,0,0
62136,944,0,0
62137,946,0,0
62138,942,0,0
62140,942,0,0
62141,945,0,0
62142,941,0,0
62144,942,0,0
62145,940,0,0
62146,942,0,0
62148,939,0,0
62149,945,0,0
62150,943,0,0
62152,943,0,0
62153,940,0,0
62154,941,0,0
62156,941,0,0
62157,943,0,0
62158,941,0,0
62160,945,0,0
62161,944,0,0
62162,946,0,0
62164,939,0,0
62165,939,0,0
62166,945,0,0
62168,942,0,0
62169,944,0,0
62170,942,0,0
62172,944,0,0
62173,942,0,0
62174,941,0,0
62176,942,0,0
62177,16,0,4
62178,943,0,0
62180,944,0,0
62181,6,0,2
62182,945,0,0
62184,942,0,0
62185,15,0,4
62186,941,0,0
62188,945,0,0
62189,8,0,10
62190,945,0,0
62192,944,0,0
62193,13,0,4
62194,946,0,0
62196,938,0,0
62197,6,0,10
62198,943,0,0
62200,940,0,0
62201,13,0,4
62202,944,0,0
62204,938,0,0
62205,16,0,16
62206,945,0,0
62208,946,0,0
62209,939,0,0
62210,939,0,0
62212,943,0,0
62213,942,0,0
62214,941,0,0
62216,940,0,0
62217,939,0,0
62218,943,0,0
62220,943,0,0
62221,939,0,0
62222,939,0,0
62224,945,0,0
62225,943,0,0
62226,939,0,0
62228,944,0,0
62229,943,0,0
62230,940,0,0
62232,940,0,0
62233,939,0,0
62234,946,0,0
62236,939,0,0
62237,945,0,0
62238,945,0,0
62240,940,0,0
62241,943,0,0
62242,945,0,0
62244,943,0,0
62245,946,0,0
62246,941,0,0
62248,946,0,0
62249,943,0,0
62250,945,0,0
62252,946,0,0
62253,940,0,0
62254,944,0,0
62256,943,0,0
62257,938,0,0
62258,943,0,0
62260,940,0,0
62261,942,0,0
62262,942,0,0
62264,938,0,0
62265,942,0,0
62266,939,0,0
62268,943,0,0
62269,938,0,0
62270,944,0,0
62272,939,0,0
62273,941,0,0
62274,940,0,0
62276,939,0,0
62277,944,0,0
62278,942,0,0
62280,940,0,0
62281,945,0,0
62282,944,0,0
62284,944,0,0
62285,945,0,0
62286,941,0,0
62288,944,0,0
62289,943,0,0
62290,945,0,0
62292,944,0,0
62293,943,0,0
62294,940,0,0
62296,943,0,0
62297,939,0,0
62298,944,0,0
62300,939,0,0
62301,939,0,0
62302,945,0,0
62304,941,0,0
62305,16,0,4
62306,941,0,0
62308,938,0,0
62309,6,0,2
62310,945,0,0
62312,944,0,0
62313,15,0,4
62314,942,0,0
62316,940,0,0
62317,8,0,10
62318,945,0,0
62320,942,0,0
62321,13,0,4
62322,941,0,0
62324,939,0,0
62325,6,0,10
62326,945,0,0
62328,938,0,0
62329,13,0,4
62330,940,0,0
62332,942,0,0
62333,16,0,16
62334,943,0,0
62336,939,0,0
62337,938,0,0
62338,943,0,0
62340,945,0,0
62341,943,0,0
62342,943,0,0
62344,946,0,0
62345,940,0,0
62346,939,0,0
62348,938,0,0
62349,944,0,0
62350,942,0,0
62352,941,0,0
62353,946,0,0
62354,941,0,0
62356,942,0,0
62357,945,0,0
62358,940,0,0
62360,944,0,0
62361,940,0,0
62362,940,0,0
62364,938,0,0
62365,942,0,0
62366,943,0,0
62368,941,0,0
62369,944,0,0
62370,945,0,0
62372,944,0,0
62373,938,0,0
62374,939,0,0
62376,942,0,0
62377,939,0,0
62378,939,0,0
62380,939,0,0
62381,941,0,0
62382,942,0,0
62384,938,0,0
62385,942,0,0
62386,943,0,0
62388,942,0,0
62389,944,0,0
62390,940,0,0
62392,944,0,0
62393,939,0,0
62394,941,0,0
62396,943,0,0
62397,939,0,0
62398,943,0,0
62400,940,0,0
62401,941,0,0
62402,938,0,0
62404,941,0,0
62405,939,0,0
62406,938,0,0
62408,943,0,0
62409,944,0,0
62410,946,0,0
62412,940,0,0
62413,942,0,0
62414,942,0,0
62416,945,0,0
62417,945,0,0
62418,940,0,0
62420,941,0,0
62421,942,0,0
62422,942,0,0
62424,946,0,0
62425,940,0,0
62426,946,0,0
62428,946,0,0
62429,945,0,0
62430,942,0,0
62432,940,0,0
62433,16,0,4
62434,942,0,0
62436,941,0,0
62437,6,0,2
62438,942,0,0
62440,942,0,0
62441,15,0,4
62442,943,0,0
62444,946,0,0
62445,8,0,10
62446,942,0,0
62448,939,0,0
62449,13,0,4
62450,945,0,0
62452,945,0,0
62453,6,0,10
62454,944,0,0
62456,945,0,0
62457,13,0,4
62458,942,0,0
62460,943,0,0
62461,16,0,16
62462,942,0,0
62464,943,0,0
62465,95.04001,95,0
62466,943,0,0
62468,942,0,0
62469,943,0,0
62470,939,0,0
62472,945,0,0
62473,942,0,0
62474,945,0,0
62476,942,0,0
62477,940,0,0
62478,946,0,0
62480,944,0,0
62481,943,0,0
62482,945,0,0
62484,938,0,0
62485,940,0,0
62486,943,0,0
62488,943,0,0
62489,942,0,0
62490,944,0,0
62492,943,0,0
62493,943,0,0
62494,942,0,0
62496,942,0,0
62497,943,0,0
62498,945,0,0
62500,943,0,0
62501,939,0,0
62502,944,0,0
62504,939,0,0
62505,944,0,0
62506,945,0,0
62508,940,0,0
62509,945,0,0
62510,944,0,0
62512,946,0,0
62513,939,0,0
62514,939,0,0
62516,944,0,0
62517,945,0,0
62518,942,0,0
62520,945,0,0
62521,946,0,0
62522,938,0,0
62524,942,0,0
62525,946,0,0
62526,939,0,0
62528,939,0,0
62529,945,0,0
62530,940,0,0
62532,943,0,0
62533,13,0,10
62534,942,0,0
62536,946,0,0
62537,944,0,0
62538,943,0,0
62540,944,0,0
62541,941,0,0
62542,943,0,0
62544,939,0,0
62545,942,0,0
62546,943,0,0
62548,939,0,0
62549,939,0,0
62550,942,0,0
62552,942,0,0
62553,942,0,0
62554,940,0,0
62556,942,0,0
62557,11,0,10
62558,938,0,0
62560,941,0,0
62561,11,0,4
62562,946,0,0
62564,941,0,0
62565,14,0,14
62566,942,0,0
62568,941,0,0
62569,11,0,4
62570,942,0,0
62572,944,0,0
62573,14,0,14
62574,942,0,0
62576,942,0,0
62577,9,0,4
62578,944,0,0
62580,942,0,0
62581,12,0,12
62582,941,0,0
62584,945,0,0
62585,9,0,4
62586,946,0,0
62588,946,0,0
62589,12,0,12
62590,941,0,0
62592,939,0,0
62593,95.04001,95,0
62594,941,0,0
62596,945,0,0
62597,943,0,0
62598,938,0,0
62600,946,0,0
62601,940,0,0
62602,940,0,0
62604,942,0,0
62605,943,0,0
62606,945,0,0
62608,944,0,0
62609,944,0,0
62610,945,0,0
62612,942,0,0
62613,942,0,0
62614,943,0,0
62616,945,0,0
62617,941,0,0
62618,941,0,0
62620,944,0,0
62621,945,0,0
62622,946,0,0
62624,945,0,0
62625,943,0,0
62626,944,0,0
62628,945,0,0
62629,941,0,0
62630,941,0,0
62632,944,0,0
62633,945,0,0
62634,944,0,0
62636,942,0,0
62637,939,0,0
62638,942,0,0
62640,944,0,0
62641,943,0,0
62642,944,0,0
62644,941,0,0
62645,944,0,0
62646,938,0,0
62648,946,0,0
62649,943,0,0
62650,942,0,0
62652,938,0,0
62653,944,0,0
62654,945,0,0
62656,944,0,0
62657,941,0,0
62658,939,0,0
62660,940,0,0
62661,13,0,10
62662,939,0,0
62664,943,0,0
62665,942,0,0
62666,940,0,0
62668,943,0,0
62669,943,0,0
62670,938,0,0
62672,943,0,0
62673,945,0,0
62674,938,0,0
62676,942,0,0
62677,939,0,0
62678,942,0,0
62680,942,0,0
62681,941,0,0
62682,942,0,0
62684,942,0,0
62685,11,0,10
62686,945,0,0
62688,943,0,0
62689,11,0,4
62690,940,0,0
62692,940,0,0
62693,14,0,14
62694,940,0,0
62696,941,0,0
62697,11,0,4
62698,940,0,0
62700,939,0,0
62701,14,0,14
62702,944,0,0
62704,945,0,0
62705,9,0,4
62706,942,0,0
62708,943,0,0
62709,12,0,12
62710,940,0,0
62712,942,0,0
62713,9,0,4
62714,941,0,0
62716,942,0,0
62717,12,0,12
62718,944,0,0
62720,943,0,0
62721,95.04001,95,0
62722,940,0,0
62724,943,0,0
62725,941,0,0
62726,940,0,0
62728,940,0,0
62729,944,0,0
62730,938,0,0
62732,941,0,0
62733,940,0,0
62734,943,0,0
62736,941,0,0
62737,942,0,0
62738,938,0,0
62740,944,0,0
62741,940,0,0
62742,939,0,0
62744,944,0,0
62745,938,0,0
62746,943,0,0
62748,940,0,0
62749,941,0,0
62750,941,0,0
62752,939,0,0
62753,940,0,0
62754,943,0,0
62756,945,0,0
62757,942,0,0
62758,939,0,0
62760,942,0,0
62761,941,0,0
62762,940,0,0
62764,946,0,0
62765,945,0,0
62766,942,0,0
62768,941,0,0
62769,942,0,0
62770,939,0,0
62772,945,0,0
62773,943,0,0
62774,944,0,0
62776,941,0,0
62777,944,0,0
62778,940,0,0
62780,944,0,0
62781,942,0,0
62782,941,0,0
62784,944,0,0
62785,939,0,0
62786,944,0,0
62788,939,0,0
62789,13,0,10
62790,942,0,0
62792,943,0,0
62793,940,0,0
62794,939,0,0
62796,940,0,0
62797,941,0,0
62798,941,0,0
62800,940,0,0
62801,944,0,0
62802,938,0,0
62804,940,0,0
62805,946,0,0
62806,944,0,0
62808,942,0,0
62809,943,0,0
62810,941,0,0
62812,945,0,0
62813,11,0,10
62814,941,0,0
62816,940,0,0
62817,11,0,4
62818,943,0,0
62820,943,0,0
62821,14,0,14
62822,943,0,0
62824,941,0,0
62825,11,0,4
62826,943,0,0
62828,945,0,0
62829,14,0,14
62830,941,0,0
62832,941,0,0
62833,9,0,4
62834,946,0,0
62836,945,0,0
62837,12,0,12
62838,938,0,0
62840,945,0,0
62841,9,0,4
62842,941,0,0
62844,938,0,0
62845,12,0,12
62846,939,0,0
62848,940,0,0
62849,94.91999,95,0
62850,941,0,0
62852,941,0,0
62853,944,0,0
62854,942,0,0
62856,944,0,0
62857,944,0,0
62858,944,0,0
62860,941,0,0
62861,939,0,0
62862,946,0,0
62864,944,0,0
62865,942,0,0
62866,940,0,0
62868,942,0,0
62869,939,0,0
62870,941,0,0
62872,941,0,0
62873,944,0,0
62874,942,0,0
62876,939,0,0
62877,940,0,0
62878,946,0,0
62880,941,0,0
62881,944,0,0
62882,946,0,0
62884,942,0,0
62885,938,0,0
62886,940,0,0
62888,938,0,0
62889,942,0,0
62890,938,0,0
62892,941,0,0
62893,940,0,0
62894,942,0,0
62896,939,0,0
62897,939,0,0
62898,941,0,0
62900,940,0,0
62901,942,0,0
62902,940,0,0
62904,941,0,0
62905,944,0,0
62906,940,0,0
62908,940,0,0
62909,941,0,0
62910,941,0,0
62912,941,0,0
62913,941,0,0
62914,941,0,0
62916,940,0,0
62917,13,0,10
62918,942,0,0
62920,944,0,0
62921,939,0,0
62922,939,0,0
62924,943,0,0
62925,943,0,0
62926,942,0,0
62928,941,0,0
62929,945,0,0
62930,944,0,0
62932,940,0,0
62933,944,0,0
62934,944,0,0
62936,939,0,0
62937,939,0,0
62938,941,0,0
62940,944,0,0
62941,11,0,10
62942,945,0,0
62944,945,0,0
62945,11,0,4
62946,944,0,0
62948,941,0,0
62949,14,0,14
62950,945,0,0
62952,940,0,0
62953,11,0,4
62954,941,0,0
62956,944,0,0
62957,14,0,14
62958,942,0,0
